continue_drop,student_id,gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,school_id,total_students,total_toilets,establishment_year
0,s18416,2,3,0.584,0.536,0.584,2,10,2,1,383,132,14.0,1996.0
0,s18417,2,3,0.687,0.483,0.687,6,10,2,1,384,190,14.0,1996.0
0,s18418,2,4,0.434,0.611,0.434,2,5,1,1,312,257,14.0,1946.0
0,s18419,2,2,0.336,0.44799999999999995,0.336,6,10,2,0,341,430,44.0,1959.0
0,s18420,2,3,0.44299999999999995,0.424,0.44299999999999995,4,0,1,1,389,299,1.0,1921.0
0,s18421,2,4,0.51,0.44,0.51,2,0,2,1,368,240,15.0,1893.0
0,s18422,2,2,0.653,0.5720000000000001,0.653,5,6,2,1,331,516,15.0,1996.0
0,s18423,2,2,0.586,0.648,0.586,4,9,1,1,362,397,5.0,1950.0
0,s18424,2,2,0.34700000000000003,0.5379999999999999,0.34700000000000003,4,5,1,0,374,207,28.0,1896.0
0,s18425,2,2,0.542,0.767,0.542,1,5,2,1,311,209,14.0,1976.0
0,s18426,2,4,0.8190000000000001,0.7979999999999999,0.8190000000000001,8,6,2,1,390,140,14.0,1972.0
0,s18427,2,4,0.6759999999999999,0.764,0.6759999999999999,0,5,2,1,314,286,28.0,1903.0
0,s18428,2,2,0.41600000000000004,0.5329999999999999,0.41600000000000004,0,4,2,1,329,275,60.0,1914.0
0,s18429,2,3,0.495,0.741,0.495,0,3,2,1,305,354,86.0,1986.0
0,s18430,2,1,0.5760000000000001,0.667,0.5760000000000001,7,3,2,0,329,275,60.0,1914.0
0,s18431,2,1,0.27699999999999997,0.465,0.27699999999999997,0,3,2,1,331,516,15.0,1996.0
0,s18432,2,3,0.401,0.5379999999999999,0.401,2,1,2,1,324,170,31.0,1949.0
0,s18433,2,3,0.626,0.7509999999999999,0.626,5,4,1,1,336,206,17.0,1940.0
0,s18434,2,1,0.413,0.831,0.413,8,3,1,1,342,295,18.0,1907.0
0,s18435,2,2,0.32799999999999996,0.547,0.32799999999999996,3,6,2,1,380,228,15.0,1918.0
0,s18436,2,2,0.503,0.446,0.503,4,4,2,1,360,273,2.0,1995.0
0,s18437,2,2,0.948,0.9390000000000001,0.948,4,4,2,0,305,354,86.0,1986.0
0,s18438,2,2,0.40399999999999997,0.532,0.40399999999999997,0,7,2,0,392,469,14.0,1905.0
0,s18439,2,3,0.6659999999999999,0.727,0.6659999999999999,4,6,2,1,387,113,4.0,2014.0
0,s18440,2,3,0.235,0.483,0.235,1,7,1,1,397,221,15.0,1915.0
0,s18441,2,2,0.34700000000000003,0.643,0.34700000000000003,1,6,2,1,380,228,15.0,1918.0
1,s18442,2,1,0.64,0.711,0.64,8,10,2,1,394,122,15.0,1889.0
0,s18443,2,2,0.284,0.5579999999999999,0.284,1,10,2,0,369,387,28.0,1921.0
0,s18444,2,3,0.22699999999999998,0.43200000000000005,0.22699999999999998,8,5,1,1,307,177,15.0,1926.0
0,s18445,2,3,0.14800000000000002,0.479,0.14800000000000002,4,5,2,0,380,228,15.0,1918.0
0,s18446,2,4,0.389,0.5820000000000001,0.389,4,6,2,1,372,99,14.0,1956.0
0,s18447,2,2,0.48200000000000004,0.698,0.48200000000000004,5,2,2,0,367,128,14.0,1969.0
0,s18448,2,2,0.613,0.696,0.613,1,2,2,1,329,275,60.0,1914.0
0,s18449,2,2,0.5,0.544,0.5,1,5,2,1,328,356,14.0,1943.0
0,s18450,2,2,0.474,0.562,0.474,9,4,2,1,305,354,86.0,1986.0
0,s18451,2,1,0.46,0.635,0.46,1,10,2,0,343,353,15.0,1957.0
0,s18452,2,3,0.35700000000000004,0.573,0.35700000000000004,6,6,1,0,344,220,71.0,1910.0
0,s18453,2,2,0.531,0.778,0.531,8,4,2,1,330,125,43.0,1959.0
0,s18454,2,2,0.79,0.865,0.79,0,10,1,0,361,287,15.0,1992.0
0,s18455,2,3,0.684,0.848,0.684,8,6,1,1,362,397,5.0,1950.0
0,s18456,2,1,0.885,0.985,0.885,5,5,1,1,315,280,1.0,1923.0
0,s18457,2,2,0.74,0.8690000000000001,0.74,4,3,2,1,336,206,17.0,1940.0
0,s18458,2,2,0.152,0.568,0.152,2,0,2,1,331,516,15.0,1996.0
0,s18459,2,2,0.413,0.611,0.413,3,2,2,0,388,155,1.0,1910.0
0,s18460,2,2,0.474,0.255,0.474,0,6,2,1,343,353,15.0,1957.0
0,s18461,2,2,0.757,0.48100000000000004,0.757,1,6,2,1,360,273,2.0,1995.0
0,s18462,2,2,0.6459999999999999,0.804,0.6459999999999999,8,0,2,1,334,571,61.0,1924.0
0,s18463,2,2,0.73,0.5539999999999999,0.73,6,3,2,1,345,143,28.0,1879.0
1,s18464,2,2,0.6970000000000001,0.9470000000000001,0.6970000000000001,6,3,2,1,330,125,43.0,1959.0
0,s18465,2,2,0.275,0.429,0.275,4,6,2,1,321,35,1.0,1983.0
0,s18466,2,2,0.531,0.564,0.531,5,3,2,0,382,470,71.0,1896.0
0,s18467,2,1,0.935,0.7340000000000001,0.935,8,5,2,1,360,273,2.0,1995.0
0,s18468,2,2,0.447,0.45,0.447,0,4,2,1,396,129,21.0,2006.0
0,s18469,2,2,0.444,0.5589999999999999,0.444,1,0,2,1,393,111,10.0,2006.0
0,s18470,2,3,0.794,0.667,0.794,4,6,2,1,315,280,1.0,1923.0
0,s18471,2,1,0.737,0.649,0.737,8,5,1,1,348,80,14.0,1871.0
0,s18472,2,3,0.631,0.6,0.631,3,6,1,1,305,354,86.0,1986.0
0,s18473,2,4,0.594,0.532,0.594,2,9,2,1,336,206,17.0,1940.0
0,s18474,2,2,0.23600000000000002,0.46399999999999997,0.23600000000000002,4,7,1,1,351,251,100.0,1924.0
0,s18475,2,2,0.737,0.836,0.737,2,6,1,1,304,390,28.0,1914.0
0,s18476,2,2,0.778,0.747,0.778,9,9,2,1,333,335,43.0,1916.0
0,s18477,2,3,0.386,0.632,0.386,9,0,2,1,367,128,14.0,1969.0
0,s18478,2,3,0.61,0.81,0.61,5,6,2,1,370,272,1.0,1961.0
0,s18479,2,2,0.674,0.5670000000000001,0.674,4,12,1,1,392,469,14.0,1905.0
0,s18480,2,1,0.494,0.5,0.494,6,8,2,1,322,179,8.0,1955.0
0,s18481,2,3,0.42200000000000004,0.436,0.42200000000000004,1,6,2,0,334,571,61.0,1924.0
0,s18482,2,3,0.068,0.31,0.068,3,9,2,1,343,353,15.0,1957.0
0,s18483,2,2,0.212,0.601,0.212,1,4,2,0,376,68,15.0,1918.0
0,s18484,2,3,0.332,0.289,0.332,5,10,2,1,394,122,15.0,1889.0
0,s18485,2,2,0.511,0.551,0.511,1,5,2,1,313,399,14.0,1916.0
0,s18486,2,3,0.5920000000000001,0.8909999999999999,0.5920000000000001,3,7,2,0,384,190,14.0,1996.0
0,s18487,2,3,0.27399999999999997,0.24,0.27399999999999997,0,7,2,0,328,356,14.0,1943.0
0,s18488,2,2,0.40399999999999997,0.608,0.40399999999999997,6,9,2,1,328,356,14.0,1943.0
0,s18489,2,2,0.37,0.753,0.37,2,4,2,1,333,335,43.0,1916.0
0,s18490,2,3,0.18600000000000003,0.51,0.18600000000000003,6,4,0,1,382,470,71.0,1896.0
0,s18491,2,3,0.23600000000000002,0.56,0.23600000000000002,7,0,2,1,345,143,28.0,1879.0
0,s18492,2,1,1.002,0.92,1.002,2,4,2,1,360,273,2.0,1995.0
0,s18493,2,2,0.19399999999999998,0.508,0.19399999999999998,4,9,2,1,320,384,28.0,1909.0
0,s18494,2,2,0.504,0.575,0.504,4,5,2,1,340,134,15.0,1976.0
0,s18495,2,2,0.79,0.818,0.79,4,5,1,1,324,170,31.0,1949.0
0,s18496,2,1,0.703,0.8140000000000001,0.703,1,0,2,1,363,148,28.0,1895.0
0,s18497,2,2,0.114,0.444,0.114,2,7,2,1,305,354,86.0,1986.0
0,s18498,2,3,0.48100000000000004,0.754,0.48100000000000004,2,7,2,1,367,128,14.0,1969.0
0,s18499,2,1,0.642,0.9009999999999999,0.642,5,10,1,1,365,444,14.0,1970.0
0,s18500,2,3,0.885,0.745,0.885,4,3,1,1,362,397,5.0,1950.0
0,s18501,2,2,0.44799999999999995,0.581,0.44799999999999995,1,10,1,1,375,29,14.0,1898.0
0,s18502,2,2,0.523,0.594,0.523,0,7,2,1,329,275,60.0,1914.0
0,s18503,2,2,0.578,0.728,0.578,0,10,2,1,389,299,1.0,1921.0
0,s18504,2,4,0.522,0.568,0.522,5,6,2,0,359,305,44.0,1915.0
0,s18505,2,2,0.14300000000000002,0.517,0.14300000000000002,4,7,0,1,377,86,14.0,1954.0
0,s18506,2,2,0.772,0.6459999999999999,0.772,5,3,2,1,374,207,28.0,1896.0
0,s18507,2,2,0.353,0.57,0.353,5,4,0,1,362,397,5.0,1950.0
0,s18508,2,2,0.34600000000000003,0.29600000000000004,0.34600000000000003,2,1,0,0,327,251,18.0,1984.0
0,s18509,2,2,0.354,0.578,0.354,1,5,0,1,382,470,71.0,1896.0
0,s18510,2,3,0.418,0.496,0.418,2,6,0,1,341,430,44.0,1959.0
0,s18511,2,2,0.266,0.623,0.266,7,6,0,1,326,177,17.0,1986.0
0,s18512,1,2,0.521,0.401,0.521,4,8,2,1,320,384,28.0,1909.0
0,s18513,1,2,0.35700000000000004,0.22699999999999998,0.35700000000000004,2,7,2,0,336,206,17.0,1940.0
0,s18514,1,2,0.172,0.42,0.172,8,10,2,0,346,87,30.0,1967.0
0,s18515,1,3,0.851,0.584,0.851,3,0,2,1,394,122,15.0,1889.0
0,s18516,1,2,0.674,0.46,0.674,0,2,1,1,320,384,28.0,1909.0
0,s18517,1,3,0.782,0.713,0.782,2,5,0,1,389,299,1.0,1921.0
0,s18518,1,3,0.951,0.7040000000000001,0.951,8,4,2,1,310,262,28.0,1985.0
0,s18519,1,2,0.547,0.537,0.547,2,6,2,1,312,257,14.0,1946.0
0,s18520,1,2,0.6459999999999999,0.544,0.6459999999999999,4,3,2,1,361,287,15.0,1992.0
0,s18521,1,2,0.391,0.451,0.391,5,0,1,1,365,444,14.0,1970.0
0,s18522,1,3,0.745,0.645,0.745,4,3,1,1,335,87,14.0,1886.0
0,s18523,1,2,0.46299999999999997,0.374,0.46299999999999997,6,6,2,1,374,207,28.0,1896.0
0,s18524,1,2,0.562,0.53,0.562,8,5,1,1,353,359,8.0,1986.0
0,s18525,1,3,0.83,0.5670000000000001,0.83,0,0,2,1,383,132,14.0,1996.0
0,s18526,1,2,0.7879999999999999,0.655,0.7879999999999999,8,9,1,1,396,129,21.0,2006.0
0,s18527,1,3,0.5760000000000001,0.34700000000000003,0.5760000000000001,4,10,1,1,365,444,14.0,1970.0
0,s18528,1,2,0.5429999999999999,0.537,0.5429999999999999,6,2,2,1,304,390,28.0,1914.0
0,s18529,1,3,0.847,0.456,0.847,5,7,2,1,337,185,15.0,1975.0
0,s18530,1,3,0.47200000000000003,0.384,0.47200000000000003,4,5,2,1,396,129,21.0,2006.0
0,s18531,1,2,0.73,0.502,0.73,6,3,2,0,337,185,15.0,1975.0
0,s18532,1,2,0.485,0.52,0.485,1,8,2,1,374,207,28.0,1896.0
0,s18533,1,3,0.474,0.494,0.474,6,10,2,1,312,257,14.0,1946.0
0,s18534,1,1,0.774,0.691,0.774,4,2,2,1,389,299,1.0,1921.0
0,s18535,1,3,0.257,0.38299999999999995,0.257,7,7,1,1,307,177,15.0,1926.0
0,s18536,1,2,0.72,0.513,0.72,1,0,1,1,338,145,2.0,1929.0
0,s18537,1,3,0.503,0.40299999999999997,0.503,8,3,2,1,343,353,15.0,1957.0
0,s18538,1,4,0.655,0.841,0.655,3,6,1,0,341,430,44.0,1959.0
0,s18539,1,3,0.584,0.552,0.584,3,9,2,1,305,354,86.0,1986.0
0,s18540,1,4,0.838,0.759,0.838,4,2,2,1,352,177,28.0,1905.0
0,s18541,1,4,0.9990000000000001,0.745,0.9990000000000001,2,6,1,1,312,257,14.0,1946.0
0,s18542,1,3,0.763,0.72,0.763,6,6,2,0,314,286,28.0,1903.0
1,s18543,1,2,0.43799999999999994,0.495,0.43799999999999994,5,3,2,1,392,469,14.0,1905.0
0,s18544,1,2,0.895,0.807,0.895,0,6,2,1,365,444,14.0,1970.0
0,s18545,1,1,0.565,0.397,0.565,4,3,1,0,335,87,14.0,1886.0
0,s18546,1,2,1.03,0.597,1.03,3,4,2,1,313,399,14.0,1916.0
0,s18547,1,2,0.401,0.599,0.401,6,3,1,1,303,28,14.0,1898.0
0,s18548,1,2,0.632,0.561,0.632,2,6,2,1,300,198,28.0,1913.0
0,s18549,1,2,0.762,0.562,0.762,3,4,2,1,347,67,1.0,1935.0
0,s18550,1,1,0.45299999999999996,0.535,0.45299999999999996,5,5,2,1,315,280,1.0,1923.0
0,s18551,1,2,0.9129999999999999,0.937,0.9129999999999999,6,12,2,1,331,516,15.0,1996.0
0,s18552,1,1,0.833,0.6659999999999999,0.833,1,4,2,1,333,335,43.0,1916.0
0,s18553,1,2,0.736,0.662,0.736,4,6,1,1,363,148,28.0,1895.0
0,s18554,1,2,0.6659999999999999,0.46799999999999997,0.6659999999999999,7,6,0,1,362,397,5.0,1950.0
0,s18555,1,2,0.682,0.622,0.682,5,5,2,1,382,470,71.0,1896.0
0,s18556,1,2,0.354,0.66,0.354,8,0,2,0,331,516,15.0,1996.0
0,s18557,1,2,0.7809999999999999,0.474,0.7809999999999999,7,7,2,0,322,179,8.0,1955.0
0,s18558,1,2,0.34299999999999997,0.434,0.34299999999999997,2,2,2,1,345,143,28.0,1879.0
0,s18559,1,2,0.38799999999999996,0.355,0.38799999999999996,4,5,2,1,394,122,15.0,1889.0
1,s18560,1,1,0.6459999999999999,0.317,0.6459999999999999,6,7,2,1,308,38,1.0,1799.0
0,s18561,1,2,0.89,0.644,0.89,2,2,2,1,348,80,14.0,1871.0
0,s18562,1,3,0.335,0.483,0.335,5,2,1,1,331,516,15.0,1996.0
0,s18563,1,3,0.733,0.44799999999999995,0.733,1,7,2,1,361,287,15.0,1992.0
0,s18564,1,1,0.7090000000000001,0.9209999999999999,0.7090000000000001,4,4,2,1,338,145,2.0,1929.0
0,s18565,1,2,0.632,0.445,0.632,9,4,2,1,337,185,15.0,1975.0
0,s18566,1,2,0.966,0.8059999999999999,0.966,4,10,2,1,341,430,44.0,1959.0
0,s18567,1,1,0.409,0.39899999999999997,0.409,6,8,1,1,360,273,2.0,1995.0
0,s18568,1,3,0.505,0.409,0.505,6,8,1,1,319,96,4.0,1999.0
0,s18569,1,3,0.655,0.5529999999999999,0.655,3,0,1,1,388,155,1.0,1910.0
0,s18570,1,2,0.674,0.614,0.674,5,6,2,0,389,299,1.0,1921.0
1,s18571,1,2,0.725,0.556,0.725,6,2,1,1,328,356,14.0,1943.0
0,s18572,1,1,0.45399999999999996,0.611,0.45399999999999996,5,5,2,1,363,148,28.0,1895.0
0,s18573,1,3,0.7070000000000001,0.5710000000000001,0.7070000000000001,4,4,2,1,383,132,14.0,1996.0
0,s18574,1,1,0.434,0.353,0.434,2,3,0,1,313,399,14.0,1916.0
0,s18575,1,3,0.547,0.28800000000000003,0.547,4,6,1,1,362,397,5.0,1950.0
0,s18576,1,2,0.768,0.755,0.768,4,7,1,1,322,179,8.0,1955.0
0,s18577,1,1,0.862,0.67,0.862,2,4,1,1,327,251,18.0,1984.0
0,s18578,1,3,0.865,0.435,0.865,5,8,0,1,390,140,14.0,1972.0
0,s18579,1,2,0.534,0.611,0.534,5,6,0,1,323,344,28.0,1961.0
0,s18580,1,2,0.609,0.542,0.609,5,11,2,1,334,571,61.0,1924.0
0,s18581,1,2,0.174,0.402,0.174,2,10,1,1,389,299,1.0,1921.0
0,s18582,1,3,0.8959999999999999,0.8270000000000001,0.8959999999999999,9,4,2,1,362,397,5.0,1950.0
0,s18583,1,2,0.376,0.615,0.376,8,6,2,1,353,359,8.0,1986.0
0,s18584,1,2,0.5710000000000001,0.46299999999999997,0.5710000000000001,4,10,2,1,315,280,1.0,1923.0
0,s18585,1,2,0.7390000000000001,0.625,0.7390000000000001,5,6,1,1,310,262,28.0,1985.0
0,s18586,1,4,0.679,0.7140000000000001,0.679,4,4,2,1,348,80,14.0,1871.0
0,s18587,1,3,0.628,0.626,0.628,2,5,2,1,370,272,1.0,1961.0
0,s18588,1,4,0.349,0.302,0.349,1,0,2,1,312,257,14.0,1946.0
0,s18589,1,2,0.8079999999999999,0.855,0.8079999999999999,6,6,1,1,377,86,14.0,1954.0
0,s18590,1,1,0.214,0.684,0.214,4,3,0,1,386,220,30.0,1847.0
0,s18591,1,2,0.13699999999999998,0.214,0.13699999999999998,4,4,2,1,386,220,30.0,1847.0
0,s18592,1,2,0.794,0.732,0.794,3,5,1,1,383,132,14.0,1996.0
0,s18593,1,2,0.763,0.318,0.763,4,0,0,1,310,262,28.0,1985.0
0,s18594,1,3,0.523,0.522,0.523,7,10,2,1,382,470,71.0,1896.0
0,s18595,1,3,0.564,0.602,0.564,5,11,2,1,368,240,15.0,1893.0
0,s18596,1,2,0.25,0.363,0.25,1,3,2,0,397,221,15.0,1915.0
0,s18597,1,2,0.321,0.38,0.321,5,0,2,1,343,353,15.0,1957.0
0,s18598,1,2,0.638,0.309,0.638,6,6,2,0,369,387,28.0,1921.0
0,s18599,1,2,0.628,0.33,0.628,7,4,2,0,361,287,15.0,1992.0
0,s18600,1,3,0.764,0.722,0.764,5,4,2,1,337,185,15.0,1975.0
0,s18601,1,2,0.5579999999999999,0.573,0.5579999999999999,1,4,2,1,397,221,15.0,1915.0
0,s18602,1,2,0.711,0.456,0.711,5,3,2,1,302,191,2.0,1948.0
0,s18603,1,2,0.462,0.45,0.462,0,10,1,1,382,470,71.0,1896.0
0,s18604,1,2,0.9259999999999999,0.65,0.9259999999999999,0,5,2,1,351,251,100.0,1924.0
0,s18605,1,1,0.405,0.512,0.405,5,0,1,1,353,359,8.0,1986.0
0,s18606,1,2,0.8,0.513,0.8,6,4,2,1,394,122,15.0,1889.0
0,s18607,1,2,0.142,0.687,0.142,4,4,2,1,392,469,14.0,1905.0
0,s18608,1,1,0.737,0.889,0.737,2,5,2,0,368,240,15.0,1893.0
0,s18609,1,2,0.37200000000000005,0.302,0.37200000000000005,1,0,2,0,351,251,100.0,1924.0
0,s18610,1,1,0.32,0.462,0.32,1,6,1,1,365,444,14.0,1970.0
0,s18611,1,2,0.517,0.506,0.517,1,9,2,1,382,470,71.0,1896.0
0,s18612,1,3,0.602,0.642,0.602,0,6,1,1,382,470,71.0,1896.0
0,s18613,1,2,0.5379999999999999,0.46799999999999997,0.5379999999999999,4,8,2,1,383,132,14.0,1996.0
0,s18614,1,2,0.10400000000000001,0.335,0.10400000000000001,2,7,2,0,345,143,28.0,1879.0
0,s18615,1,3,0.502,0.573,0.502,2,4,2,1,334,571,61.0,1924.0
0,s18616,1,1,0.29600000000000004,0.26,0.29600000000000004,6,6,2,0,388,155,1.0,1910.0
0,s18617,1,3,0.612,0.285,0.612,9,5,2,0,312,257,14.0,1946.0
0,s18618,1,2,0.201,0.317,0.201,8,5,2,1,315,280,1.0,1923.0
0,s18619,1,1,0.414,0.529,0.414,4,0,1,1,353,359,8.0,1986.0
1,s18620,1,1,0.359,0.521,0.359,2,7,0,1,314,286,28.0,1903.0
0,s18621,1,3,0.099,0.354,0.099,3,1,2,1,392,469,14.0,1905.0
0,s18622,1,2,0.094,0.287,0.094,4,6,2,1,342,295,18.0,1907.0
0,s18623,1,2,0.39299999999999996,0.33799999999999997,0.39299999999999996,2,2,2,1,304,390,28.0,1914.0
0,s18624,1,2,0.423,0.23800000000000002,0.423,4,3,2,1,368,240,15.0,1893.0
0,s18625,1,4,0.631,0.519,0.631,3,6,1,1,378,121,28.0,1971.0
0,s18626,1,2,0.433,0.5589999999999999,0.433,8,4,2,1,355,96,1.0,1966.0
0,s18627,1,2,0.126,0.26,0.126,4,0,2,1,369,387,28.0,1921.0
0,s18628,1,3,0.539,0.727,0.539,1,7,2,1,344,220,71.0,1910.0
0,s18629,1,2,0.16699999999999998,0.405,0.16699999999999998,2,6,1,1,334,571,61.0,1924.0
0,s18630,1,2,0.797,0.977,0.797,1,6,2,1,365,444,14.0,1970.0
0,s18631,1,2,0.562,0.636,0.562,1,5,2,1,372,99,14.0,1956.0
0,s18632,1,3,0.513,0.49200000000000005,0.513,7,5,2,1,368,240,15.0,1893.0
0,s18633,1,2,0.737,0.706,0.737,2,2,2,1,331,516,15.0,1996.0
0,s18634,1,2,0.436,0.621,0.436,7,9,2,1,304,390,28.0,1914.0
0,s18635,1,3,0.51,0.5820000000000001,0.51,0,4,2,1,369,387,28.0,1921.0
0,s18636,1,2,0.361,0.46299999999999997,0.361,0,2,2,1,353,359,8.0,1986.0
0,s18637,1,3,0.365,0.379,0.365,2,6,2,1,362,397,5.0,1950.0
0,s18638,1,2,0.6629999999999999,0.823,0.6629999999999999,4,4,1,1,376,68,15.0,1918.0
0,s18639,1,2,0.635,0.406,0.635,7,11,1,1,344,220,71.0,1910.0
0,s18640,1,3,0.562,0.7090000000000001,0.562,6,3,2,1,380,228,15.0,1918.0
0,s18641,1,2,0.478,0.523,0.478,5,6,2,1,323,344,28.0,1961.0
0,s18642,1,2,0.563,0.639,0.563,4,12,1,1,341,430,44.0,1959.0
0,s18643,1,1,0.552,0.524,0.552,0,3,2,1,372,99,14.0,1956.0
0,s18644,1,2,0.562,0.364,0.562,7,5,2,1,312,257,14.0,1946.0
0,s18645,1,1,0.611,0.563,0.611,4,7,2,0,361,287,15.0,1992.0
0,s18646,1,3,0.848,0.868,0.848,6,9,2,1,348,80,14.0,1871.0
0,s18647,1,2,0.9159999999999999,0.757,0.9159999999999999,6,3,2,1,331,516,15.0,1996.0
1,s18648,1,3,0.685,0.662,0.685,4,2,2,1,314,286,28.0,1903.0
0,s18649,1,3,0.17300000000000001,0.518,0.17300000000000001,8,3,2,1,322,179,8.0,1955.0
0,s18650,1,2,0.6859999999999999,0.83,0.6859999999999999,2,0,2,1,369,387,28.0,1921.0
0,s18651,1,3,0.342,0.214,0.342,1,9,2,1,304,390,28.0,1914.0
0,s18652,1,2,0.6709999999999999,0.731,0.6709999999999999,6,11,2,1,334,571,61.0,1924.0
0,s18653,1,1,0.581,0.457,0.581,2,11,2,1,384,190,14.0,1996.0
0,s18654,1,2,0.124,0.24,0.124,8,6,1,1,329,275,60.0,1914.0
0,s18655,1,3,0.35700000000000004,0.573,0.35700000000000004,2,7,2,1,343,353,15.0,1957.0
1,s18656,1,2,0.389,0.21600000000000003,0.389,6,5,2,1,365,444,14.0,1970.0
0,s18657,1,2,0.442,0.5710000000000001,0.442,0,7,1,1,389,299,1.0,1921.0
0,s18658,1,1,0.499,0.7440000000000001,0.499,9,11,2,1,359,305,44.0,1915.0
0,s18659,1,3,0.366,0.44,0.366,2,6,2,1,359,305,44.0,1915.0
0,s18660,1,3,0.575,0.7190000000000001,0.575,1,2,2,1,314,286,28.0,1903.0
0,s18661,1,2,0.621,0.628,0.621,5,6,2,1,323,344,28.0,1961.0
0,s18662,1,4,0.34,0.632,0.34,4,2,0,1,360,273,2.0,1995.0
0,s18663,1,3,0.408,0.659,0.408,4,4,2,1,313,399,14.0,1916.0
0,s18664,1,3,0.373,0.615,0.373,4,8,1,1,305,354,86.0,1986.0
0,s18665,1,4,0.294,0.51,0.294,3,5,0,1,336,206,17.0,1940.0
0,s18666,1,1,0.802,0.8909999999999999,0.802,6,7,2,1,344,220,71.0,1910.0
0,s18667,1,2,0.113,0.16,0.113,0,6,2,1,357,57,14.0,1929.0
0,s18668,1,2,0.456,0.518,0.456,4,10,2,1,313,399,14.0,1916.0
0,s18669,1,1,0.4,0.35200000000000004,0.4,8,3,2,1,323,344,28.0,1961.0
0,s18670,1,2,0.45799999999999996,0.413,0.45799999999999996,6,2,1,1,324,170,31.0,1949.0
0,s18671,1,1,0.8240000000000001,0.846,0.8240000000000001,4,4,2,1,371,136,2.0,1925.0
0,s18672,1,2,0.44,0.42,0.44,1,4,2,1,359,305,44.0,1915.0
0,s18673,1,2,0.7659999999999999,0.8540000000000001,0.7659999999999999,5,10,2,1,378,121,28.0,1971.0
0,s18674,1,2,0.667,0.44299999999999995,0.667,6,2,1,0,329,275,60.0,1914.0
0,s18675,1,2,0.023,0.441,0.023,6,3,2,1,313,399,14.0,1916.0
0,s18676,1,3,0.447,0.654,0.447,4,3,2,1,392,469,14.0,1905.0
0,s18677,1,2,0.851,0.753,0.851,4,6,0,0,310,262,28.0,1985.0
0,s18678,1,2,0.316,0.23800000000000002,0.316,3,4,2,1,360,273,2.0,1995.0
0,s18679,2,2,0.22899999999999998,0.248,0.22899999999999998,0,3,2,1,348,80,14.0,1871.0
0,s18680,2,1,0.209,0.267,0.209,3,6,2,1,383,132,14.0,1996.0
0,s18681,2,3,0.5820000000000001,0.623,0.5820000000000001,7,6,1,0,331,516,15.0,1996.0
1,s18683,2,2,0.594,0.511,0.594,6,7,1,1,389,299,1.0,1921.0
0,s18684,2,3,0.642,0.551,0.642,0,5,2,0,362,397,5.0,1950.0
0,s18685,2,2,0.519,0.6970000000000001,0.519,2,8,2,0,353,359,8.0,1986.0
0,s18686,2,3,0.7659999999999999,0.647,0.7659999999999999,2,4,2,1,392,469,14.0,1905.0
0,s18687,2,2,0.39,0.49700000000000005,0.39,3,2,2,1,315,280,1.0,1923.0
0,s18689,2,2,0.691,0.147,0.691,4,3,1,1,370,272,1.0,1961.0
0,s18691,2,3,1.032,0.828,1.032,0,4,2,1,333,335,43.0,1916.0
0,s18692,2,3,0.46399999999999997,0.593,0.46399999999999997,8,4,2,1,313,399,14.0,1916.0
0,s18693,2,1,0.198,0.27,0.198,2,7,2,0,389,299,1.0,1921.0
1,s18694,2,2,0.134,0.47200000000000003,0.134,4,7,2,0,304,390,28.0,1914.0
0,s18695,2,2,0.569,0.455,0.569,2,9,1,1,389,299,1.0,1921.0
0,s18696,2,1,0.6809999999999999,0.8490000000000001,0.6809999999999999,4,10,2,1,377,86,14.0,1954.0
0,s18697,2,2,0.461,0.379,0.461,6,6,1,0,325,97,43.0,1842.0
0,s18698,2,2,0.511,0.6,0.511,3,9,2,1,365,444,14.0,1970.0
0,s18699,2,3,0.8959999999999999,0.8590000000000001,0.8959999999999999,8,3,1,1,318,54,17.0,1867.0
1,s18700,2,2,0.408,0.7979999999999999,0.408,9,5,2,1,366,62,28.0,1897.0
0,s18701,2,3,0.163,0.48,0.163,4,6,2,1,389,299,1.0,1921.0
0,s18702,1,3,0.649,0.41100000000000003,0.649,5,6,2,1,322,179,8.0,1955.0
0,s18703,1,3,0.442,0.643,0.442,8,4,1,1,304,390,28.0,1914.0
0,s18704,1,3,0.6940000000000001,0.265,0.6940000000000001,3,2,2,1,323,344,28.0,1961.0
0,s18705,1,3,0.6990000000000001,0.353,0.6990000000000001,3,12,2,1,343,353,15.0,1957.0
0,s18706,1,3,0.511,0.40299999999999997,0.511,4,5,2,0,392,469,14.0,1905.0
0,s18707,1,2,0.301,0.146,0.301,4,10,2,1,333,335,43.0,1916.0
0,s18708,1,3,0.659,0.34700000000000003,0.659,8,8,2,1,331,516,15.0,1996.0
0,s18709,1,1,0.226,0.17300000000000001,0.226,4,5,1,0,380,228,15.0,1918.0
0,s18710,1,3,0.551,0.27699999999999997,0.551,2,10,1,1,361,287,15.0,1992.0
0,s18711,1,3,0.43700000000000006,0.442,0.43700000000000006,0,3,2,1,341,430,44.0,1959.0
1,s18712,1,4,0.7490000000000001,1.01,0.7490000000000001,4,6,1,1,305,354,86.0,1986.0
0,s18713,1,1,0.478,0.642,0.478,4,0,1,1,346,87,30.0,1967.0
0,s18714,1,1,0.32299999999999995,0.429,0.32299999999999995,2,7,2,1,305,354,86.0,1986.0
